0 	0 	0 	0
0.00217143 	-9.56864e-05 	-0.0585854 	0.000824651
0.00434286 	-0.000165257 	-0.0758512 	0.00160116
0.00651429 	-0.000121065 	-0.0712462 	0.0023302
0.00868571 	6.93894e-05 	-0.0577912 	0.00299226
0.0108571 	0.000405674 	-0.0427297 	0.00347144
0.0130286 	0.000873288 	-0.0292032 	0.00358392
0.0152 	0.00140627 	-0.0180474 	0.00341055
0.0173714 	0.00192402 	-0.00921123 	0.0031212
0.0195429 	0.00243115 	-0.00234128 	0.00276888
0.0217143 	0.00290669 	0.00264367 	0.00235938
0.0238857 	0.00329344 	0.00630517 	0.00186105
0.0260571 	0.00356399 	0.00917214 	0.00139003
0.0282286 	0.00369921 	0.0111379 	0.0010983
0.0304 	0.00369098 	0.0123211 	0.000998704
0.0325714 	0.00352643 	0.0127584 	0.00102126
0.0347429 	0.00321915 	0.012518 	0.00109636
0.0369143 	0.00278392 	0.0116989 	0.00117555
0.0390857 	0.00225107 	0.0105332 	0.00123777
0.0412571 	0.00166648 	0.0093874 	0.00126505
0.0434286 	0.00106812 	0.00863163 	0.00125097
0.0456 	0.000504414 	0.00864628 	0.00120209
0.0477714 	9.66238e-06 	0.00978292 	0.00112515
0.0499429 	-0.000392725 	0.0123001 	0.00103016
0.0521143 	-0.000693834 	0.0163568 	0.000925535
0.0542857 	-0.00090017 	0.0220631 	0.000818379
0.0564571 	-0.00101824 	0.0296034 	0.000720496
0.0586286 	-0.00104755 	0.0392941 	0.000637397
0.0608 	-0.000982766 	0.0512977 	0.000573713
0.0629714 	-0.000832041 	0.0654027 	0.000540183
0.0651429 	-0.000595499 	0.0812051 	0.00054203
0.0673143 	-0.000283125 	0.0980723 	0.000576357
0.0694857 	-9.85164e-05 	0.112479 	0.000601328
0.0716571 	-0.000150904 	0.112989 	0.000519826
0.0738286 	-0.000147726 	0.0816371 	0.00028005
0.076 	0 	0 	0
