0 	0 	0 	0
0.00217143 	-1.58288e-05 	-0.111206 	5.41303e-05
0.00434286 	-4.56471e-05 	-0.153426 	7.81177e-05
0.00651429 	-5.39974e-05 	-0.155477 	7.4484e-05
0.00868571 	-4.34319e-05 	-0.145161 	5.98551e-05
0.0108571 	-3.92101e-05 	-0.134036 	4.48927e-05
0.0130286 	-4.11609e-05 	-0.123576 	3.17083e-05
0.0152 	-4.44872e-05 	-0.113628 	2.05636e-05
0.0173714 	-4.74491e-05 	-0.103962 	1.14687e-05
0.0195429 	-4.94281e-05 	-0.0944037 	4.37556e-06
0.0217143 	-5.02592e-05 	-0.0848293 	-7.92116e-07
0.0238857 	-4.98893e-05 	-0.0750509 	-4.17096e-06
0.0260571 	-4.82241e-05 	-0.0647609 	-5.93731e-06
0.0282286 	-4.53911e-05 	-0.0537368 	-6.21845e-06
0.0304 	-4.18723e-05 	-0.041991 	-5.11648e-06
0.0325714 	-3.81444e-05 	-0.029684 	-2.77191e-06
0.0347429 	-3.43599e-05 	-0.0170079 	6.37695e-07
0.0369143 	-3.03521e-05 	-0.00413205 	4.9138e-06
0.0390857 	-2.59844e-05 	0.00880694 	9.87369e-06
0.0412571 	-2.14753e-05 	0.0216836 	1.53068e-05
0.0434286 	-1.70986e-05 	0.0343554 	2.09789e-05
0.0456 	-1.30211e-05 	0.0466488 	2.66976e-05
0.0477714 	-9.45729e-06 	0.0583672 	3.23043e-05
0.0499429 	-6.60907e-06 	0.0693508 	3.77044e-05
0.0521143 	-4.56649e-06 	0.079599 	4.29085e-05
0.0542857 	-3.50054e-06 	0.089345 	4.80369e-05
0.0564571 	-3.61684e-06 	0.0988918 	5.32127e-05
0.0586286 	-4.99185e-06 	0.108424 	5.84531e-05
0.0608 	-7.69502e-06 	0.118069 	6.36921e-05
0.0629714 	-1.19408e-05 	0.128006 	6.88031e-05
0.0651429 	-1.87112e-05 	0.138467 	7.35334e-05
0.0673143 	-3.13065e-05 	0.149571 	7.72777e-05
0.0694857 	-4.59204e-05 	0.159565 	7.8094e-05
0.0716571 	-3.44978e-05 	0.15608 	7.03132e-05
0.0738286 	-5.21291e-06 	0.111775 	4.59797e-05
0.076 	0 	0 	0
