-2.5 	500 	1.5 	127600
-2.23684 	535.297 	1.42105 	127600
-1.97368 	566.632 	1.34211 	127600
-1.71053 	594.018 	1.26316 	127600
-1.44737 	617.464 	1.18421 	127600
-1.18421 	636.985 	1.10526 	127600
-0.921053 	652.589 	1.02632 	127600
-0.657895 	664.284 	0.947368 	127600
-0.394737 	672.077 	0.868421 	127600
-0.131579 	675.973 	0.789474 	127600
0.131579 	675.973 	0.710526 	127600
0.394737 	672.077 	0.631579 	127600
0.657895 	664.284 	0.552632 	127600
0.921053 	652.589 	0.473684 	127600
1.18421 	636.985 	0.394737 	127600
1.44737 	617.464 	0.315789 	127600
1.71053 	594.018 	0.236842 	127600
1.97368 	566.632 	0.157895 	127600
2.23684 	535.297 	0.0789474 	127600
2.5 	500 	2.66454e-16 	127600
